dataset,query_id,method,preference_source,preference_source_note,n_nodes,n_edges,graph_density,n_sccs,largest_scc,is_cyclic,n_non_trivial_sccs,scc_cycle_burden,fas_weight_removed,fas_n_edges_removed,graph_ref_bew_pre,graph_ref_bew_post,graph_ref_pic_pre,graph_ref_pic_post,n_eval_candidates,primary_metric,backward_edge_weight,pairwise_inconsistency,kendall_tau,kendall_tau_legacy,ndcg_at_k,map_at_k,precision_at_k,recall_at_k,pairwise_accuracy,runtime_pref_gen_s,runtime_graph_build_s,runtime_cycle_detect_s,runtime_fas_solver_s,runtime_ranking_s,runtime_evaluation_s,runtime_total_s
bright,q_bright_000042,score_sum,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,101,0.265789,9,12,True,1,12,14.0,14,15.0,15.0,15,15,20,ndcg_at_k,15.0,15,0.515789,0.636364,1.0,1.0,0.35,1.0,1.0,0.00022,0.000364,3e-05,0.002028,3.4e-05,0.001497,0.188315
bright,q_bright_000042,borda,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,101,0.265789,9,12,True,1,12,14.0,14,15.0,15.0,15,15,20,ndcg_at_k,15.0,15,0.515789,0.636364,1.0,1.0,0.35,1.0,1.0,0.00022,0.000364,3e-05,0.002028,2.1e-05,0.001497,0.188315
bright,q_bright_000042,pagerank,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,101,0.265789,9,12,True,1,12,14.0,14,15.0,15.0,15,15,20,ndcg_at_k,13.0,13,0.505263,0.636364,0.995318,0.968254,0.35,1.0,0.980198,0.00022,0.000364,3e-05,0.002028,0.183668,0.001497,0.188315
bright,q_bright_000042,greedy_fas_topological,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,101,0.265789,9,12,True,1,12,14.0,14,15.0,15.0,15,15,20,ndcg_at_k,14.0,14,0.168421,0.454545,0.936603,0.6749,0.35,1.0,0.712871,0.00022,0.000364,3e-05,0.002028,8.6e-05,0.001497,0.188315
bright,q_bright_000042,greedy_fas_weighted_balance,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,101,0.265789,9,12,True,1,12,14.0,14,15.0,15.0,15,15,20,ndcg_at_k,15.0,15,0.652632,0.781818,1.0,1.0,0.35,1.0,1.0,0.00022,0.000364,3e-05,0.002028,5.4e-05,0.001497,0.188315
bright,q_bright_000042,greedy_fas_copeland,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,101,0.265789,9,12,True,1,12,14.0,14,15.0,15.0,15,15,20,ndcg_at_k,15.0,15,0.631579,0.781818,0.994095,0.961735,0.35,1.0,0.980198,0.00022,0.000364,3e-05,0.002028,3.4e-05,0.001497,0.188315
bright,q_bright_000042,greedy_fas_score_augmented_topological,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,101,0.265789,9,12,True,1,12,14.0,14,15.0,15.0,15,15,20,ndcg_at_k,12.0,12,0.094737,0.454545,0.938964,0.68489,0.35,1.0,0.732673,0.00022,0.000364,3e-05,0.002028,4.8e-05,0.001497,0.188315
bright,q_bright_000042,hybrid_rrf_fas_regularized,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,101,0.265789,9,12,True,1,12,14.0,14,15.0,15.0,15,15,20,ndcg_at_k,15.0,15,0.652632,0.781818,1.0,1.0,0.35,1.0,1.0,0.00022,0.000364,3e-05,0.002028,5.9e-05,0.001497,0.188315
bright,q_bright_000042,hybrid_rrf_balance_a05,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,101,0.265789,9,12,True,1,12,14.0,14,15.0,15.0,15,15,20,ndcg_at_k,15.0,15,0.652632,0.781818,1.0,1.0,0.35,1.0,1.0,0.00022,0.000364,3e-05,0.002028,4.9e-05,0.001497,0.188315
bright,q_bright_000042,hybrid_rrf_copeland_a03,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,101,0.265789,9,12,True,1,12,14.0,14,15.0,15.0,15,15,20,ndcg_at_k,15.0,15,0.631579,0.781818,0.994095,0.961735,0.35,1.0,0.980198,0.00022,0.000364,3e-05,0.002028,3.6e-05,0.001497,0.188315
bright,q_bright_000042,hybrid_rrf_priority_topo_a03,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,101,0.265789,9,12,True,1,12,14.0,14,15.0,15.0,15,15,20,ndcg_at_k,12.0,12,0.147368,0.454545,0.938964,0.68489,0.35,1.0,0.732673,0.00022,0.000364,3e-05,0.002028,8.7e-05,0.001497,0.188315
bright,q_bright_000041,score_sum,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,92,0.242105,9,12,True,1,12,14.0,14,11.0,11.0,9,9,20,ndcg_at_k,11.0,9,0.610526,0.666667,1.0,1.0,0.3,1.0,1.0,0.00021,0.000157,2.1e-05,0.001688,3.1e-05,0.001456,0.005401
bright,q_bright_000041,borda,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,92,0.242105,9,12,True,1,12,14.0,14,11.0,11.0,9,9,20,ndcg_at_k,11.0,9,0.589474,0.636364,1.0,1.0,0.3,1.0,1.0,0.00021,0.000157,2.1e-05,0.001688,1.8e-05,0.001456,0.005401
bright,q_bright_000041,pagerank,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,92,0.242105,9,12,True,1,12,14.0,14,11.0,11.0,9,9,20,ndcg_at_k,19.0,17,0.515789,0.606061,0.957073,0.788492,0.3,1.0,0.913043,0.00021,0.000157,2.1e-05,0.001688,0.001418,0.001456,0.005401
bright,q_bright_000041,greedy_fas_topological,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,92,0.242105,9,12,True,1,12,14.0,14,11.0,11.0,9,9,20,ndcg_at_k,14.0,14,0.368421,0.424242,0.836189,0.560088,0.3,1.0,0.75,0.00021,0.000157,2.1e-05,0.001688,6.8e-05,0.001456,0.005401
bright,q_bright_000041,greedy_fas_weighted_balance,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,92,0.242105,9,12,True,1,12,14.0,14,11.0,11.0,9,9,20,ndcg_at_k,11.0,9,0.736842,0.757576,1.0,1.0,0.3,1.0,1.0,0.00021,0.000157,2.1e-05,0.001688,3.9e-05,0.001456,0.005401
bright,q_bright_000041,greedy_fas_copeland,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,92,0.242105,9,12,True,1,12,14.0,14,11.0,11.0,9,9,20,ndcg_at_k,11.0,9,0.736842,0.757576,1.0,1.0,0.3,1.0,1.0,0.00021,0.000157,2.1e-05,0.001688,2.7e-05,0.001456,0.005401
bright,q_bright_000041,greedy_fas_score_augmented_topological,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,92,0.242105,9,12,True,1,12,14.0,14,11.0,11.0,9,9,20,ndcg_at_k,14.0,14,0.252632,0.424242,0.836189,0.560088,0.3,1.0,0.75,0.00021,0.000157,2.1e-05,0.001688,4.2e-05,0.001456,0.005401
bright,q_bright_000041,hybrid_rrf_fas_regularized,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,92,0.242105,9,12,True,1,12,14.0,14,11.0,11.0,9,9,20,ndcg_at_k,11.0,9,0.736842,0.757576,1.0,1.0,0.3,1.0,1.0,0.00021,0.000157,2.1e-05,0.001688,5e-05,0.001456,0.005401
bright,q_bright_000041,hybrid_rrf_balance_a05,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,92,0.242105,9,12,True,1,12,14.0,14,11.0,11.0,9,9,20,ndcg_at_k,11.0,9,0.736842,0.757576,1.0,1.0,0.3,1.0,1.0,0.00021,0.000157,2.1e-05,0.001688,4.4e-05,0.001456,0.005401
bright,q_bright_000041,hybrid_rrf_copeland_a03,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,92,0.242105,9,12,True,1,12,14.0,14,11.0,11.0,9,9,20,ndcg_at_k,11.0,9,0.736842,0.757576,1.0,1.0,0.3,1.0,1.0,0.00021,0.000157,2.1e-05,0.001688,5.1e-05,0.001456,0.005401
bright,q_bright_000041,hybrid_rrf_priority_topo_a03,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,92,0.242105,9,12,True,1,12,14.0,14,11.0,11.0,9,9,20,ndcg_at_k,14.0,14,0.252632,0.424242,0.836189,0.560088,0.3,1.0,0.75,0.00021,0.000157,2.1e-05,0.001688,8.1e-05,0.001456,0.005401
bright,q_bright_000091,score_sum,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,112,0.294737,4,17,True,1,17,38.0,32,26.0,18.0,17,11,20,ndcg_at_k,26.0,17,0.568421,0.745455,1.0,1.0,0.4,1.0,1.0,0.00022,0.000168,1.6e-05,0.005006,3.5e-05,0.001555,0.00884
bright,q_bright_000091,borda,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,112,0.294737,4,17,True,1,17,38.0,32,26.0,18.0,17,11,20,ndcg_at_k,26.0,17,0.578947,0.781818,1.0,1.0,0.4,1.0,1.0,0.00022,0.000168,1.6e-05,0.005006,1.6e-05,0.001555,0.00884
bright,q_bright_000091,pagerank,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,112,0.294737,4,17,True,1,17,38.0,32,26.0,18.0,17,11,20,ndcg_at_k,34.0,25,0.410526,0.454545,0.775984,0.685498,0.4,1.0,0.857143,0.00022,0.000168,1.6e-05,0.005006,0.001435,0.001555,0.00884
bright,q_bright_000091,greedy_fas_topological,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,112,0.294737,4,17,True,1,17,38.0,32,26.0,18.0,17,11,20,ndcg_at_k,30.0,24,0.294737,0.345455,0.824726,0.719278,0.4,1.0,0.741071,0.00022,0.000168,1.6e-05,0.005006,7.4e-05,0.001555,0.00884
