dataset,query_id,method,preference_source,preference_source_note,n_nodes,n_edges,graph_density,n_sccs,largest_scc,is_cyclic,n_non_trivial_sccs,scc_cycle_burden,fas_weight_removed,fas_n_edges_removed,graph_ref_bew_pre,graph_ref_bew_post,graph_ref_pic_pre,graph_ref_pic_post,n_eval_candidates,primary_metric,backward_edge_weight,pairwise_inconsistency,kendall_tau,kendall_tau_legacy,ndcg_at_k,map_at_k,precision_at_k,recall_at_k,pairwise_accuracy,runtime_pref_gen_s,runtime_graph_build_s,runtime_cycle_detect_s,runtime_fas_solver_s,runtime_ranking_s,runtime_evaluation_s,runtime_total_s
scidocs,q_sci_000164,score_sum,qrels,label-derived pairwise preferences from qrels,20,51,0.134211,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.288889,1.0,1.0,0.15,1.0,1.0,0.000146,0.000397,4.1e-05,0.000953,3.2e-05,0.001393,0.188114
scidocs,q_sci_000164,borda,qrels,label-derived pairwise preferences from qrels,20,51,0.134211,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.288889,1.0,1.0,0.15,1.0,1.0,0.000146,0.000397,4.1e-05,0.000953,2.7e-05,0.001393,0.188114
scidocs,q_sci_000164,pagerank,qrels,label-derived pairwise preferences from qrels,20,51,0.134211,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.357895,0.422222,1.0,1.0,0.15,1.0,1.0,0.000146,0.000397,4.1e-05,0.000953,0.184607,0.001393,0.188114
scidocs,q_sci_000164,greedy_fas_topological,qrels,label-derived pairwise preferences from qrels,20,51,0.134211,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.357895,0.422222,1.0,1.0,0.15,1.0,1.0,0.000146,0.000397,4.1e-05,0.000953,7.9e-05,0.001393,0.188114
scidocs,q_sci_000164,greedy_fas_weighted_balance,qrels,label-derived pairwise preferences from qrels,20,51,0.134211,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.288889,1.0,1.0,0.15,1.0,1.0,0.000146,0.000397,4.1e-05,0.000953,4.4e-05,0.001393,0.188114
scidocs,q_sci_000164,greedy_fas_copeland,qrels,label-derived pairwise preferences from qrels,20,51,0.134211,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.288889,1.0,1.0,0.15,1.0,1.0,0.000146,0.000397,4.1e-05,0.000953,3.5e-05,0.001393,0.188114
scidocs,q_sci_000164,greedy_fas_score_augmented_topological,qrels,label-derived pairwise preferences from qrels,20,51,0.134211,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,-0.463158,0.644444,1.0,1.0,0.15,1.0,1.0,0.000146,0.000397,4.1e-05,0.000953,6.4e-05,0.001393,0.188114
scidocs,q_sci_000164,fas_balance_score_prior_alpha_beta,qrels,label-derived pairwise preferences from qrels,20,51,0.134211,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.288889,1.0,1.0,0.15,1.0,1.0,0.000146,0.000397,4.1e-05,0.000953,6.5e-05,0.001393,0.188114
scidocs,q_sci_000164,hybrid_rrf_fas_regularized,qrels,label-derived pairwise preferences from qrels,20,51,0.134211,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.288889,1.0,1.0,0.15,1.0,1.0,0.000146,0.000397,4.1e-05,0.000953,4.9e-05,0.001393,0.188114
scidocs,q_sci_000164,hybrid_rrf_balance_a05,qrels,label-derived pairwise preferences from qrels,20,51,0.134211,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.288889,1.0,1.0,0.15,1.0,1.0,0.000146,0.000397,4.1e-05,0.000953,4e-05,0.001393,0.188114
