dataset,query_id,method,preference_source,preference_source_note,n_nodes,n_edges,graph_density,n_sccs,largest_scc,is_cyclic,n_non_trivial_sccs,scc_cycle_burden,fas_weight_removed,fas_n_edges_removed,graph_ref_bew_pre,graph_ref_bew_post,graph_ref_pic_pre,graph_ref_pic_post,n_eval_candidates,primary_metric,backward_edge_weight,pairwise_inconsistency,kendall_tau,kendall_tau_legacy,ndcg_at_k,map_at_k,precision_at_k,recall_at_k,pairwise_accuracy,runtime_pref_gen_s,runtime_graph_build_s,runtime_cycle_detect_s,runtime_fas_solver_s,runtime_ranking_s,runtime_evaluation_s,runtime_total_s
bright,q_bright_000042,score_sum,qrels,label-derived pairwise preferences from qrels,20,101,0.265789,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.745455,1.0,1.0,0.35,1.0,1.0,0.000201,0.000458,4.1e-05,0.001175,4e-05,0.001629,0.216664
bright,q_bright_000042,borda,qrels,label-derived pairwise preferences from qrels,20,101,0.265789,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.745455,1.0,1.0,0.35,1.0,1.0,0.000201,0.000458,4.1e-05,0.001175,2.6e-05,0.001629,0.216664
bright,q_bright_000042,pagerank,qrels,label-derived pairwise preferences from qrels,20,101,0.265789,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.421053,0.636364,1.0,1.0,0.35,1.0,1.0,0.000201,0.000458,4.1e-05,0.001175,0.212477,0.001629,0.216664
bright,q_bright_000042,greedy_fas_topological,qrels,label-derived pairwise preferences from qrels,20,101,0.265789,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.421053,0.636364,1.0,1.0,0.35,1.0,1.0,0.000201,0.000458,4.1e-05,0.001175,9.8e-05,0.001629,0.216664
bright,q_bright_000042,greedy_fas_weighted_balance,qrels,label-derived pairwise preferences from qrels,20,101,0.265789,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.745455,1.0,1.0,0.35,1.0,1.0,0.000201,0.000458,4.1e-05,0.001175,6.7e-05,0.001629,0.216664
bright,q_bright_000042,greedy_fas_copeland,qrels,label-derived pairwise preferences from qrels,20,101,0.265789,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.745455,1.0,1.0,0.35,1.0,1.0,0.000201,0.000458,4.1e-05,0.001175,3.9e-05,0.001629,0.216664
bright,q_bright_000042,greedy_fas_score_augmented_topological,qrels,label-derived pairwise preferences from qrels,20,101,0.265789,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.063158,0.636364,1.0,1.0,0.35,1.0,1.0,0.000201,0.000458,4.1e-05,0.001175,6.2e-05,0.001629,0.216664
bright,q_bright_000042,fas_balance_score_prior_alpha_beta,qrels,label-derived pairwise preferences from qrels,20,101,0.265789,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.745455,1.0,1.0,0.35,1.0,1.0,0.000201,0.000458,4.1e-05,0.001175,7.4e-05,0.001629,0.216664
bright,q_bright_000042,hybrid_rrf_fas_regularized,qrels,label-derived pairwise preferences from qrels,20,101,0.265789,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.745455,1.0,1.0,0.35,1.0,1.0,0.000201,0.000458,4.1e-05,0.001175,6.1e-05,0.001629,0.216664
bright,q_bright_000042,hybrid_rrf_balance_a05,qrels,label-derived pairwise preferences from qrels,20,101,0.265789,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.745455,1.0,1.0,0.35,1.0,1.0,0.000201,0.000458,4.1e-05,0.001175,5.2e-05,0.001629,0.216664
bright,q_bright_000042,hybrid_rrf_copeland_a03,qrels,label-derived pairwise preferences from qrels,20,101,0.265789,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.745455,1.0,1.0,0.35,1.0,1.0,0.000201,0.000458,4.1e-05,0.001175,5.7e-05,0.001629,0.216664
bright,q_bright_000042,hybrid_rrf_priority_topo_a03,qrels,label-derived pairwise preferences from qrels,20,101,0.265789,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.063158,0.636364,1.0,1.0,0.35,1.0,1.0,0.000201,0.000458,4.1e-05,0.001175,0.000107,0.001629,0.216664
bright,q_bright_000041,score_sum,qrels,label-derived pairwise preferences from qrels,20,92,0.242105,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.666667,1.0,1.0,0.3,1.0,1.0,0.000168,0.000159,3.6e-05,0.000701,3.6e-05,0.001621,0.004925
bright,q_bright_000041,borda,qrels,label-derived pairwise preferences from qrels,20,92,0.242105,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.666667,1.0,1.0,0.3,1.0,1.0,0.000168,0.000159,3.6e-05,0.000701,2.3e-05,0.001621,0.004925
bright,q_bright_000041,pagerank,qrels,label-derived pairwise preferences from qrels,20,92,0.242105,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.452632,0.666667,1.0,1.0,0.3,1.0,1.0,0.000168,0.000159,3.6e-05,0.000701,0.001693,0.001621,0.004925
bright,q_bright_000041,greedy_fas_topological,qrels,label-derived pairwise preferences from qrels,20,92,0.242105,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.452632,0.666667,1.0,1.0,0.3,1.0,1.0,0.000168,0.000159,3.6e-05,0.000701,7e-05,0.001621,0.004925
bright,q_bright_000041,greedy_fas_weighted_balance,qrels,label-derived pairwise preferences from qrels,20,92,0.242105,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.666667,1.0,1.0,0.3,1.0,1.0,0.000168,0.000159,3.6e-05,0.000701,4.6e-05,0.001621,0.004925
bright,q_bright_000041,greedy_fas_copeland,qrels,label-derived pairwise preferences from qrels,20,92,0.242105,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.666667,1.0,1.0,0.3,1.0,1.0,0.000168,0.000159,3.6e-05,0.000701,2.9e-05,0.001621,0.004925
bright,q_bright_000041,greedy_fas_score_augmented_topological,qrels,label-derived pairwise preferences from qrels,20,92,0.242105,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,-0.031579,0.666667,1.0,1.0,0.3,1.0,1.0,0.000168,0.000159,3.6e-05,0.000701,5.5e-05,0.001621,0.004925
bright,q_bright_000041,fas_balance_score_prior_alpha_beta,qrels,label-derived pairwise preferences from qrels,20,92,0.242105,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.666667,1.0,1.0,0.3,1.0,1.0,0.000168,0.000159,3.6e-05,0.000701,6.2e-05,0.001621,0.004925
bright,q_bright_000041,hybrid_rrf_fas_regularized,qrels,label-derived pairwise preferences from qrels,20,92,0.242105,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.666667,1.0,1.0,0.3,1.0,1.0,0.000168,0.000159,3.6e-05,0.000701,5e-05,0.001621,0.004925
bright,q_bright_000041,hybrid_rrf_balance_a05,qrels,label-derived pairwise preferences from qrels,20,92,0.242105,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.666667,1.0,1.0,0.3,1.0,1.0,0.000168,0.000159,3.6e-05,0.000701,4.5e-05,0.001621,0.004925
bright,q_bright_000041,hybrid_rrf_copeland_a03,qrels,label-derived pairwise preferences from qrels,20,92,0.242105,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.666667,1.0,1.0,0.3,1.0,1.0,0.000168,0.000159,3.6e-05,0.000701,3.5e-05,0.001621,0.004925
bright,q_bright_000041,hybrid_rrf_priority_topo_a03,qrels,label-derived pairwise preferences from qrels,20,92,0.242105,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,-0.031579,0.666667,1.0,1.0,0.3,1.0,1.0,0.000168,0.000159,3.6e-05,0.000701,9.6e-05,0.001621,0.004925
bright,q_bright_000091,score_sum,qrels,label-derived pairwise preferences from qrels,20,112,0.294737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.745455,1.0,1.0,0.4,1.0,1.0,0.000196,0.000179,3.3e-05,0.000882,3.8e-05,0.00155,0.004799
bright,q_bright_000091,borda,qrels,label-derived pairwise preferences from qrels,20,112,0.294737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.745455,1.0,1.0,0.4,1.0,1.0,0.000196,0.000179,3.3e-05,0.000882,2e-05,0.00155,0.004799
bright,q_bright_000091,pagerank,qrels,label-derived pairwise preferences from qrels,20,112,0.294737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.578947,0.672727,1.0,1.0,0.4,1.0,1.0,0.000196,0.000179,3.3e-05,0.000882,0.001409,0.00155,0.004799
bright,q_bright_000091,greedy_fas_topological,qrels,label-derived pairwise preferences from qrels,20,112,0.294737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.578947,0.672727,1.0,1.0,0.4,1.0,1.0,0.000196,0.000179,3.3e-05,0.000882,6.7e-05,0.00155,0.004799
bright,q_bright_000091,greedy_fas_weighted_balance,qrels,label-derived pairwise preferences from qrels,20,112,0.294737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.745455,1.0,1.0,0.4,1.0,1.0,0.000196,0.000179,3.3e-05,0.000882,5.3e-05,0.00155,0.004799
bright,q_bright_000091,greedy_fas_copeland,qrels,label-derived pairwise preferences from qrels,20,112,0.294737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.745455,1.0,1.0,0.4,1.0,1.0,0.000196,0.000179,3.3e-05,0.000882,2.9e-05,0.00155,0.004799
bright,q_bright_000091,greedy_fas_score_augmented_topological,qrels,label-derived pairwise preferences from qrels,20,112,0.294737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.178947,0.709091,1.0,1.0,0.4,1.0,1.0,0.000196,0.000179,3.3e-05,0.000882,5.2e-05,0.00155,0.004799
bright,q_bright_000091,fas_balance_score_prior_alpha_beta,qrels,label-derived pairwise preferences from qrels,20,112,0.294737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.745455,1.0,1.0,0.4,1.0,1.0,0.000196,0.000179,3.3e-05,0.000882,6.8e-05,0.00155,0.004799
bright,q_bright_000091,hybrid_rrf_fas_regularized,qrels,label-derived pairwise preferences from qrels,20,112,0.294737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.745455,1.0,1.0,0.4,1.0,1.0,0.000196,0.000179,3.3e-05,0.000882,5.3e-05,0.00155,0.004799
