experiment,provider,model,dataset,prompt_mode,query_id,cache_key,raw_response_available,raw_response_text,parsed_output,response_quality_bucket,fallback_usage_auditable,doc_ids_json,winner_doc_id,loser_doc_id,score,ranked_indices_json,notes
openai_scidocs_real_pairwise_q50_k15,openai,gpt-4o-mini,scidocs,pairwise,ba69c46c62b525941e91d0788d20b6ef91847cc4,f3e889bdc35e123ac8b4d063,no,,B,UNOBSERVABLE_RAW_TEXT,no,"[""0b3cfbf79d50dae4a16584533227bb728e3522aa"", ""1a07186bc10592f0330655519ad91652125cd907""]",1a07186bc10592f0330655519ad91652125cd907,0b3cfbf79d50dae4a16584533227bb728e3522aa,,,Final pairwise winner/loser preserved; original response text not preserved.
openai_scidocs_real_pairwise_q50_k15,openai,gpt-4o-mini,scidocs,pairwise,ba69c46c62b525941e91d0788d20b6ef91847cc4,e74aebbbf205851c601a3a67,no,,B,UNOBSERVABLE_RAW_TEXT,no,"[""0b3cfbf79d50dae4a16584533227bb728e3522aa"", ""2cb8497f9214735ffd1bd57db645794459b8ff41""]",2cb8497f9214735ffd1bd57db645794459b8ff41,0b3cfbf79d50dae4a16584533227bb728e3522aa,,,Final pairwise winner/loser preserved; original response text not preserved.
openai_scidocs_real_pairwise_q50_k15,openai,gpt-4o-mini,scidocs,pairwise,ba69c46c62b525941e91d0788d20b6ef91847cc4,fa77135f9748ab5e31d7a87d,no,,B,UNOBSERVABLE_RAW_TEXT,no,"[""0b3cfbf79d50dae4a16584533227bb728e3522aa"", ""311fcda76dc7b7cf50b17c705a2aaaaab5ed6a04""]",311fcda76dc7b7cf50b17c705a2aaaaab5ed6a04,0b3cfbf79d50dae4a16584533227bb728e3522aa,,,Final pairwise winner/loser preserved; original response text not preserved.
openai_scidocs_real_pairwise_q50_k15,openai,gpt-4o-mini,scidocs,pairwise,ba69c46c62b525941e91d0788d20b6ef91847cc4,e1e891d1056173d14fbb2ed1,no,,B,UNOBSERVABLE_RAW_TEXT,no,"[""0b3cfbf79d50dae4a16584533227bb728e3522aa"", ""3c78c6df5eb1695b6a399e346dde880af27d1016""]",3c78c6df5eb1695b6a399e346dde880af27d1016,0b3cfbf79d50dae4a16584533227bb728e3522aa,,,Final pairwise winner/loser preserved; original response text not preserved.
openai_scidocs_real_pairwise_q50_k15,openai,gpt-4o-mini,scidocs,pairwise,ba69c46c62b525941e91d0788d20b6ef91847cc4,66ccf5fb090575406b5032ff,no,,A,UNOBSERVABLE_RAW_TEXT,no,"[""0b3cfbf79d50dae4a16584533227bb728e3522aa"", ""0b75163ef32d63ba076e94d9321442ca8223fcd4""]",0b3cfbf79d50dae4a16584533227bb728e3522aa,0b75163ef32d63ba076e94d9321442ca8223fcd4,,,Final pairwise winner/loser preserved; original response text not preserved.
openai_scidocs_real_pairwise_q50_k15,openai,gpt-4o-mini,scidocs,pairwise,ba69c46c62b525941e91d0788d20b6ef91847cc4,b2f2057e451b155b769b7136,no,,A,UNOBSERVABLE_RAW_TEXT,no,"[""0b3cfbf79d50dae4a16584533227bb728e3522aa"", ""1a2c6843b9e781f2f77e875f3d073ab686f6fae3""]",0b3cfbf79d50dae4a16584533227bb728e3522aa,1a2c6843b9e781f2f77e875f3d073ab686f6fae3,,,Final pairwise winner/loser preserved; original response text not preserved.
openai_scidocs_real_pairwise_q50_k15,openai,gpt-4o-mini,scidocs,pairwise,ba69c46c62b525941e91d0788d20b6ef91847cc4,8ce5070fb432d7edfdccc3d3,no,,A,UNOBSERVABLE_RAW_TEXT,no,"[""0b3cfbf79d50dae4a16584533227bb728e3522aa"", ""1c667ca4a83b3db5f7b8bbf8d8ee6e5c2da5c3b9""]",0b3cfbf79d50dae4a16584533227bb728e3522aa,1c667ca4a83b3db5f7b8bbf8d8ee6e5c2da5c3b9,,,Final pairwise winner/loser preserved; original response text not preserved.
openai_scidocs_real_pairwise_q50_k15,openai,gpt-4o-mini,scidocs,pairwise,ba69c46c62b525941e91d0788d20b6ef91847cc4,b822ea04fada8e969f86c9cd,no,,A,UNOBSERVABLE_RAW_TEXT,no,"[""0b3cfbf79d50dae4a16584533227bb728e3522aa"", ""1cdbca3bbe1dccd1dc42e52312c018718261ed4f""]",0b3cfbf79d50dae4a16584533227bb728e3522aa,1cdbca3bbe1dccd1dc42e52312c018718261ed4f,,,Final pairwise winner/loser preserved; original response text not preserved.
openai_scidocs_real_pairwise_q50_k15,openai,gpt-4o-mini,scidocs,pairwise,ba69c46c62b525941e91d0788d20b6ef91847cc4,1475d9335ec85cc37e768865,no,,A,UNOBSERVABLE_RAW_TEXT,no,"[""0b3cfbf79d50dae4a16584533227bb728e3522aa"", ""262f97abfaab2ebef1cb0bc0d189f54851ce876b""]",0b3cfbf79d50dae4a16584533227bb728e3522aa,262f97abfaab2ebef1cb0bc0d189f54851ce876b,,,Final pairwise winner/loser preserved; original response text not preserved.
openai_scidocs_real_pairwise_q50_k15,openai,gpt-4o-mini,scidocs,pairwise,ba69c46c62b525941e91d0788d20b6ef91847cc4,d60cedff5519731de84b6a69,no,,A,UNOBSERVABLE_RAW_TEXT,no,"[""0b3cfbf79d50dae4a16584533227bb728e3522aa"", ""2f5d6602fbaa97fef0a9df1216451e536c33d617""]",0b3cfbf79d50dae4a16584533227bb728e3522aa,2f5d6602fbaa97fef0a9df1216451e536c33d617,,,Final pairwise winner/loser preserved; original response text not preserved.
openai_scidocs_real_pairwise_q50_k15,openai,gpt-4o-mini,scidocs,pairwise,ba69c46c62b525941e91d0788d20b6ef91847cc4,6e2630e90569cad1e3af1fb1,no,,A,UNOBSERVABLE_RAW_TEXT,no,"[""0b3cfbf79d50dae4a16584533227bb728e3522aa"", ""4769443cea862eee5a05b18579985c564a1b7356""]",0b3cfbf79d50dae4a16584533227bb728e3522aa,4769443cea862eee5a05b18579985c564a1b7356,,,Final pairwise winner/loser preserved; original response text not preserved.
openai_scidocs_real_pairwise_q50_k15,openai,gpt-4o-mini,scidocs,pairwise,ba69c46c62b525941e91d0788d20b6ef91847cc4,3320144ea9d8ffe3648c3747,no,,A,UNOBSERVABLE_RAW_TEXT,no,"[""0b3cfbf79d50dae4a16584533227bb728e3522aa"", ""56a3eb6eb572780f44d75b4dd9365ced99320058""]",0b3cfbf79d50dae4a16584533227bb728e3522aa,56a3eb6eb572780f44d75b4dd9365ced99320058,,,Final pairwise winner/loser preserved; original response text not preserved.
openai_scidocs_real_pairwise_q50_k15,openai,gpt-4o-mini,scidocs,pairwise,ba69c46c62b525941e91d0788d20b6ef91847cc4,bd92b7e2edf12d04ea90502c,no,,A,UNOBSERVABLE_RAW_TEXT,no,"[""0b3cfbf79d50dae4a16584533227bb728e3522aa"", ""5b09c1880b6eca96b86a06d6a941a70c36623a23""]",0b3cfbf79d50dae4a16584533227bb728e3522aa,5b09c1880b6eca96b86a06d6a941a70c36623a23,,,Final pairwise winner/loser preserved; original response text not preserved.
