dataset,query_id,method,preference_source,preference_source_note,n_nodes,n_edges,graph_density,n_sccs,largest_scc,is_cyclic,n_non_trivial_sccs,scc_cycle_burden,fas_weight_removed,fas_n_edges_removed,graph_ref_bew_pre,graph_ref_bew_post,graph_ref_pic_pre,graph_ref_pic_post,n_eval_candidates,primary_metric,backward_edge_weight,pairwise_inconsistency,kendall_tau,kendall_tau_legacy,ndcg_at_k,map_at_k,precision_at_k,recall_at_k,pairwise_accuracy,runtime_pref_gen_s,runtime_graph_build_s,runtime_cycle_detect_s,runtime_fas_solver_s,runtime_ranking_s,runtime_evaluation_s,runtime_total_s
hotpotqa,5a88a42f554299206df2b317,score_sum,qrels,label-derived pairwise preferences from qrels,10,16,0.177778,10,1,False,0,0,0,0,0.0,0.0,0,0,10,ndcg_at_k,0.0,0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,5.4e-05,0.000211,1.7e-05,0.000368,2.7e-05,0.000448,0.11947
hotpotqa,5a88a42f554299206df2b317,borda,qrels,label-derived pairwise preferences from qrels,10,16,0.177778,10,1,False,0,0,0,0,0.0,0.0,0,0,10,ndcg_at_k,0.0,0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,5.4e-05,0.000211,1.7e-05,0.000368,1.3e-05,0.000448,0.11947
hotpotqa,5a88a42f554299206df2b317,pagerank,qrels,label-derived pairwise preferences from qrels,10,16,0.177778,10,1,False,0,0,0,0,0.0,0.0,0,0,10,ndcg_at_k,0.0,0,0.377778,0.2,1.0,1.0,0.2,1.0,1.0,5.4e-05,0.000211,1.7e-05,0.000368,0.118127,0.000448,0.11947
hotpotqa,5a88a42f554299206df2b317,greedy_fas_topological,qrels,label-derived pairwise preferences from qrels,10,16,0.177778,10,1,False,0,0,0,0,0.0,0.0,0,0,10,ndcg_at_k,0.0,0,0.377778,0.2,1.0,1.0,0.2,1.0,1.0,5.4e-05,0.000211,1.7e-05,0.000368,3.9e-05,0.000448,0.11947
hotpotqa,5a88a42f554299206df2b317,greedy_fas_weighted_balance,qrels,label-derived pairwise preferences from qrels,10,16,0.177778,10,1,False,0,0,0,0,0.0,0.0,0,0,10,ndcg_at_k,0.0,0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,5.4e-05,0.000211,1.7e-05,0.000368,2e-05,0.000448,0.11947
hotpotqa,5a88a42f554299206df2b317,greedy_fas_copeland,qrels,label-derived pairwise preferences from qrels,10,16,0.177778,10,1,False,0,0,0,0,0.0,0.0,0,0,10,ndcg_at_k,0.0,0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,5.4e-05,0.000211,1.7e-05,0.000368,1.8e-05,0.000448,0.11947
hotpotqa,5a88a42f554299206df2b317,greedy_fas_score_augmented_topological,qrels,label-derived pairwise preferences from qrels,10,16,0.177778,10,1,False,0,0,0,0,0.0,0.0,0,0,10,ndcg_at_k,0.0,0,-0.288889,0.511111,1.0,1.0,0.2,1.0,1.0,5.4e-05,0.000211,1.7e-05,0.000368,2.1e-05,0.000448,0.11947
hotpotqa,5a88a42f554299206df2b317,fas_balance_score_prior_alpha_beta,qrels,label-derived pairwise preferences from qrels,10,16,0.177778,10,1,False,0,0,0,0,0.0,0.0,0,0,10,ndcg_at_k,0.0,0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,5.4e-05,0.000211,1.7e-05,0.000368,2.8e-05,0.000448,0.11947
hotpotqa,5a88a42f554299206df2b317,hybrid_rrf_fas_regularized,qrels,label-derived pairwise preferences from qrels,10,16,0.177778,10,1,False,0,0,0,0,0.0,0.0,0,0,10,ndcg_at_k,0.0,0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,5.4e-05,0.000211,1.7e-05,0.000368,2e-05,0.000448,0.11947
hotpotqa,5a88a42f554299206df2b317,hybrid_rrf_balance_a05,qrels,label-derived pairwise preferences from qrels,10,16,0.177778,10,1,False,0,0,0,0,0.0,0.0,0,0,10,ndcg_at_k,0.0,0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,5.4e-05,0.000211,1.7e-05,0.000368,1.6e-05,0.000448,0.11947
hotpotqa,5a88a42f554299206df2b317,hybrid_rrf_copeland_a03,qrels,label-derived pairwise preferences from qrels,10,16,0.177778,10,1,False,0,0,0,0,0.0,0.0,0,0,10,ndcg_at_k,0.0,0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,5.4e-05,0.000211,1.7e-05,0.000368,1.5e-05,0.000448,0.11947
hotpotqa,5a88a42f554299206df2b317,hybrid_rrf_priority_topo_a03,qrels,label-derived pairwise preferences from qrels,10,16,0.177778,10,1,False,0,0,0,0,0.0,0.0,0,0,10,ndcg_at_k,0.0,0,-0.288889,0.511111,1.0,1.0,0.2,1.0,1.0,5.4e-05,0.000211,1.7e-05,0.000368,2.8e-05,0.000448,0.11947
hotpotqa,5ae663b05542992ae0d16316,score_sum,qrels,label-derived pairwise preferences from qrels,10,9,0.1,10,1,False,0,0,0,0,0.0,0.0,0,0,10,ndcg_at_k,0.0,0,1.0,0.022222,1.0,1.0,0.1,1.0,1.0,3.6e-05,2.6e-05,1.4e-05,0.000159,9e-06,0.000394,0.002043
hotpotqa,5ae663b05542992ae0d16316,borda,qrels,label-derived pairwise preferences from qrels,10,9,0.1,10,1,False,0,0,0,0,0.0,0.0,0,0,10,ndcg_at_k,0.0,0,1.0,0.022222,1.0,1.0,0.1,1.0,1.0,3.6e-05,2.6e-05,1.4e-05,0.000159,9e-06,0.000394,0.002043
