dataset,query_id,method,preference_source,preference_source_note,n_nodes,n_edges,graph_density,n_sccs,largest_scc,is_cyclic,n_non_trivial_sccs,scc_cycle_burden,fas_weight_removed,fas_n_edges_removed,graph_ref_bew_pre,graph_ref_bew_post,graph_ref_pic_pre,graph_ref_pic_post,n_eval_candidates,primary_metric,backward_edge_weight,pairwise_inconsistency,kendall_tau,kendall_tau_legacy,ndcg_at_k,map_at_k,precision_at_k,recall_at_k,pairwise_accuracy,runtime_pref_gen_s,runtime_graph_build_s,runtime_cycle_detect_s,runtime_fas_solver_s,runtime_ranking_s,runtime_evaluation_s,runtime_total_s
scidocs,ba69c46c62b525941e91d0788d20b6ef91847cc4,score_sum,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.580952,1.0,1.0,0.25,1.0,1.0,0.000131,0.000291,2.5e-05,0.000719,2.3e-05,0.000972,0.136914
scidocs,ba69c46c62b525941e91d0788d20b6ef91847cc4,borda,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.580952,1.0,1.0,0.25,1.0,1.0,0.000131,0.000291,2.5e-05,0.000719,1.8e-05,0.000972,0.136914
scidocs,ba69c46c62b525941e91d0788d20b6ef91847cc4,pagerank,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.442105,0.485714,1.0,1.0,0.25,1.0,1.0,0.000131,0.000291,2.5e-05,0.000719,0.134377,0.000972,0.136914
scidocs,ba69c46c62b525941e91d0788d20b6ef91847cc4,greedy_fas_topological,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.442105,0.485714,1.0,1.0,0.25,1.0,1.0,0.000131,0.000291,2.5e-05,0.000719,5.3e-05,0.000972,0.136914
scidocs,ba69c46c62b525941e91d0788d20b6ef91847cc4,greedy_fas_weighted_balance,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.580952,1.0,1.0,0.25,1.0,1.0,0.000131,0.000291,2.5e-05,0.000719,3.3e-05,0.000972,0.136914
scidocs,ba69c46c62b525941e91d0788d20b6ef91847cc4,greedy_fas_copeland,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.580952,1.0,1.0,0.25,1.0,1.0,0.000131,0.000291,2.5e-05,0.000719,2.4e-05,0.000972,0.136914
scidocs,ba69c46c62b525941e91d0788d20b6ef91847cc4,greedy_fas_score_augmented_topological,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,-0.210526,0.371429,1.0,1.0,0.25,1.0,1.0,0.000131,0.000291,2.5e-05,0.000719,4e-05,0.000972,0.136914
scidocs,ba69c46c62b525941e91d0788d20b6ef91847cc4,fas_balance_score_prior_alpha_beta,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.580952,1.0,1.0,0.25,1.0,1.0,0.000131,0.000291,2.5e-05,0.000719,5e-05,0.000972,0.136914
scidocs,ba69c46c62b525941e91d0788d20b6ef91847cc4,hybrid_rrf_fas_regularized,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.580952,1.0,1.0,0.25,1.0,1.0,0.000131,0.000291,2.5e-05,0.000719,3.6e-05,0.000972,0.136914
scidocs,ba69c46c62b525941e91d0788d20b6ef91847cc4,hybrid_rrf_balance_a05,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.580952,1.0,1.0,0.25,1.0,1.0,0.000131,0.000291,2.5e-05,0.000719,2.9e-05,0.000972,0.136914
scidocs,ba69c46c62b525941e91d0788d20b6ef91847cc4,hybrid_rrf_copeland_a03,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.580952,1.0,1.0,0.25,1.0,1.0,0.000131,0.000291,2.5e-05,0.000719,3.3e-05,0.000972,0.136914
scidocs,ba69c46c62b525941e91d0788d20b6ef91847cc4,hybrid_rrf_priority_topo_a03,qrels,label-derived pairwise preferences from qrels,20,75,0.197368,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,-0.210526,0.371429,1.0,1.0,0.25,1.0,1.0,0.000131,0.000291,2.5e-05,0.000719,6e-05,0.000972,0.136914
